reciter,surah,ayah,word_idx,start_ms,end_ms,multiword_segment,audio_path
Minshawy_Murattal_128kbps,78,12,0,370,2010,0,Minshawy_Murattal_128kbps/078012.wav
Minshawy_Murattal_128kbps,78,12,1,2020,3450,0,Minshawy_Murattal_128kbps/078012.wav
Minshawy_Murattal_128kbps,78,12,2,3460,5070,0,Minshawy_Murattal_128kbps/078012.wav
Minshawy_Murattal_128kbps,78,12,3,5080,6520,0,Minshawy_Murattal_128kbps/078012.wav
Mohammad_al_Tablaway_128kbps,78,12,0,100,1440,0,Mohammad_al_Tablaway_128kbps/078012.wav
Mohammad_al_Tablaway_128kbps,78,12,1,1450,2710,0,Mohammad_al_Tablaway_128kbps/078012.wav
Mohammad_al_Tablaway_128kbps,78,12,2,2720,4310,0,Mohammad_al_Tablaway_128kbps/078012.wav
Mohammad_al_Tablaway_128kbps,78,12,3,4320,5820,0,Mohammad_al_Tablaway_128kbps/078012.wav
Saood_ash-Shuraym_128kbps,78,12,0,50,950,0,Saood_ash-Shuraym_128kbps/078012.wav
Saood_ash-Shuraym_128kbps,78,12,1,960,1800,0,Saood_ash-Shuraym_128kbps/078012.wav
Saood_ash-Shuraym_128kbps,78,12,2,1810,2460,0,Saood_ash-Shuraym_128kbps/078012.wav
Saood_ash-Shuraym_128kbps,78,12,3,2470,3610,0,Saood_ash-Shuraym_128kbps/078012.wav
Abdul_Basit_Murattal_64kbps,78,13,0,600,1880,0,Abdul_Basit_Murattal_64kbps/078013.wav
Abdul_Basit_Murattal_64kbps,78,13,1,1890,2920,0,Abdul_Basit_Murattal_64kbps/078013.wav
Abdul_Basit_Murattal_64kbps,78,13,2,2930,5300,0,Abdul_Basit_Murattal_64kbps/078013.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,13,0,170,1470,0,Abu_Bakr_Ash-Shaatree_128kbps/078013.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,13,1,1480,2450,0,Abu_Bakr_Ash-Shaatree_128kbps/078013.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,13,2,2460,4730,0,Abu_Bakr_Ash-Shaatree_128kbps/078013.wav
Alafasy_128kbps,78,13,0,80,1390,0,Alafasy_128kbps/078013.wav
Alafasy_128kbps,78,13,1,1400,2380,0,Alafasy_128kbps/078013.wav
Alafasy_128kbps,78,13,2,2390,4530,0,Alafasy_128kbps/078013.wav
Hani_Rifai_192kbps,78,13,0,130,1280,0,Hani_Rifai_192kbps/078013.wav
Hani_Rifai_192kbps,78,13,1,1290,2150,0,Hani_Rifai_192kbps/078013.wav
Hani_Rifai_192kbps,78,13,2,2160,4130,0,Hani_Rifai_192kbps/078013.wav
Husary_64kbps,78,13,0,700,2630,0,Husary_64kbps/078013.wav
Husary_64kbps,78,13,1,2640,4210,0,Husary_64kbps/078013.wav
Husary_64kbps,78,13,2,4220,7100,0,Husary_64kbps/078013.wav
Minshawy_Murattal_128kbps,78,13,0,550,2140,0,Minshawy_Murattal_128kbps/078013.wav
Minshawy_Murattal_128kbps,78,13,1,2150,3330,0,Minshawy_Murattal_128kbps/078013.wav
Minshawy_Murattal_128kbps,78,13,2,3340,5860,0,Minshawy_Murattal_128kbps/078013.wav
Mohammad_al_Tablaway_128kbps,78,13,0,40,1460,0,Mohammad_al_Tablaway_128kbps/078013.wav
Mohammad_al_Tablaway_128kbps,78,13,1,1470,2500,0,Mohammad_al_Tablaway_128kbps/078013.wav
Mohammad_al_Tablaway_128kbps,78,13,2,2510,4760,0,Mohammad_al_Tablaway_128kbps/078013.wav
Saood_ash-Shuraym_128kbps,78,13,0,60,970,0,Saood_ash-Shuraym_128kbps/078013.wav
Saood_ash-Shuraym_128kbps,78,13,1,980,1690,0,Saood_ash-Shuraym_128kbps/078013.wav
Saood_ash-Shuraym_128kbps,78,13,2,1700,3310,0,Saood_ash-Shuraym_128kbps/078013.wav
Abdul_Basit_Murattal_64kbps,78,14,0,750,2980,0,Abdul_Basit_Murattal_64kbps/078014.wav
Abdul_Basit_Murattal_64kbps,78,14,1,2990,3400,0,Abdul_Basit_Murattal_64kbps/078014.wav
Abdul_Basit_Murattal_64kbps,78,14,2,3410,5020,0,Abdul_Basit_Murattal_64kbps/078014.wav
Abdul_Basit_Murattal_64kbps,78,14,3,5030,7560,0,Abdul_Basit_Murattal_64kbps/078014.wav
Abdul_Basit_Murattal_64kbps,78,14,4,7570,9050,0,Abdul_Basit_Murattal_64kbps/078014.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,14,0,130,2170,0,Abu_Bakr_Ash-Shaatree_128kbps/078014.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,14,1,2180,2590,0,Abu_Bakr_Ash-Shaatree_128kbps/078014.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,14,2,2600,4310,0,Abu_Bakr_Ash-Shaatree_128kbps/078014.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,14,3,4320,6350,0,Abu_Bakr_Ash-Shaatree_128kbps/078014.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,14,4,6360,7910,0,Abu_Bakr_Ash-Shaatree_128kbps/078014.wav
Alafasy_128kbps,78,14,0,30,2190,0,Alafasy_128kbps/078014.wav
Alafasy_128kbps,78,14,1,2200,2570,0,Alafasy_128kbps/078014.wav
Alafasy_128kbps,78,14,2,2580,4420,0,Alafasy_128kbps/078014.wav
Alafasy_128kbps,78,14,3,4430,6950,0,Alafasy_128kbps/078014.wav
Alafasy_128kbps,78,14,4,6960,8780,0,Alafasy_128kbps/078014.wav
Hani_Rifai_192kbps,78,14,0,140,2010,0,Hani_Rifai_192kbps/078014.wav
Hani_Rifai_192kbps,78,14,1,2020,2390,0,Hani_Rifai_192kbps/078014.wav
Hani_Rifai_192kbps,78,14,2,2400,3890,0,Hani_Rifai_192kbps/078014.wav
Hani_Rifai_192kbps,78,14,3,3900,5720,0,Hani_Rifai_192kbps/078014.wav
Hani_Rifai_192kbps,78,14,4,5730,7080,0,Hani_Rifai_192kbps/078014.wav
Husary_64kbps,78,14,0,540,3260,0,Husary_64kbps/078014.wav
Husary_64kbps,78,14,1,3270,3850,0,Husary_64kbps/078014.wav
Husary_64kbps,78,14,2,3860,6560,0,Husary_64kbps/078014.wav
Husary_64kbps,78,14,3,6570,9310,0,Husary_64kbps/078014.wav
Husary_64kbps,78,14,4,9320,11610,0,Husary_64kbps/078014.wav
Minshawy_Murattal_128kbps,78,14,0,440,2990,0,Minshawy_Murattal_128kbps/078014.wav
Minshawy_Murattal_128kbps,78,14,1,3000,3510,0,Minshawy_Murattal_128kbps/078014.wav
Minshawy_Murattal_128kbps,78,14,2,3520,5610,0,Minshawy_Murattal_128kbps/078014.wav
Minshawy_Murattal_128kbps,78,14,3,5620,8380,0,Minshawy_Murattal_128kbps/078014.wav
Minshawy_Murattal_128kbps,78,14,4,8390,10030,0,Minshawy_Murattal_128kbps/078014.wav
Mohammad_al_Tablaway_128kbps,78,14,0,500,2940,0,Mohammad_al_Tablaway_128kbps/078014.wav
Mohammad_al_Tablaway_128kbps,78,14,1,2950,3390,0,Mohammad_al_Tablaway_128kbps/078014.wav
Mohammad_al_Tablaway_128kbps,78,14,2,3400,5280,0,Mohammad_al_Tablaway_128kbps/078014.wav
Mohammad_al_Tablaway_128kbps,78,14,3,5290,8930,0,Mohammad_al_Tablaway_128kbps/078014.wav
Mohammad_al_Tablaway_128kbps,78,14,4,8940,10660,0,Mohammad_al_Tablaway_128kbps/078014.wav
Saood_ash-Shuraym_128kbps,78,14,0,60,1300,0,Saood_ash-Shuraym_128kbps/078014.wav
Saood_ash-Shuraym_128kbps,78,14,1,1310,1590,0,Saood_ash-Shuraym_128kbps/078014.wav
Saood_ash-Shuraym_128kbps,78,14,2,1600,2810,0,Saood_ash-Shuraym_128kbps/078014.wav
Saood_ash-Shuraym_128kbps,78,14,3,2820,4150,0,Saood_ash-Shuraym_128kbps/078014.wav
Saood_ash-Shuraym_128kbps,78,14,4,4160,5320,0,Saood_ash-Shuraym_128kbps/078014.wav
Abdul_Basit_Murattal_64kbps,78,15,0,450,1440,0,Abdul_Basit_Murattal_64kbps/078015.wav
Abdul_Basit_Murattal_64kbps,78,15,1,1450,2090,0,Abdul_Basit_Murattal_64kbps/078015.wav
Abdul_Basit_Murattal_64kbps,78,15,2,2100,2940,0,Abdul_Basit_Murattal_64kbps/078015.wav
Abdul_Basit_Murattal_64kbps,78,15,3,2950,5090,0,Abdul_Basit_Murattal_64kbps/078015.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,15,0,260,1330,0,Abu_Bakr_Ash-Shaatree_128kbps/078015.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,15,1,1340,1990,0,Abu_Bakr_Ash-Shaatree_128kbps/078015.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,15,2,2000,2720,0,Abu_Bakr_Ash-Shaatree_128kbps/078015.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,15,3,2730,5070,0,Abu_Bakr_Ash-Shaatree_128kbps/078015.wav
Alafasy_128kbps,78,15,0,50,1120,0,Alafasy_128kbps/078015.wav
Alafasy_128kbps,78,15,1,1130,1770,0,Alafasy_128kbps/078015.wav
Alafasy_128kbps,78,15,2,1780,2450,0,Alafasy_128kbps/078015.wav
Alafasy_128kbps,78,15,3,2460,4920,0,Alafasy_128kbps/078015.wav
Hani_Rifai_192kbps,78,15,0,180,1130,0,Hani_Rifai_192kbps/078015.wav
Hani_Rifai_192kbps,78,15,1,1140,1720,0,Hani_Rifai_192kbps/078015.wav
Hani_Rifai_192kbps,78,15,2,1730,2420,0,Hani_Rifai_192kbps/078015.wav
Hani_Rifai_192kbps,78,15,3,2430,4230,0,Hani_Rifai_192kbps/078015.wav
Husary_64kbps,78,15,0,1150,2730,0,Husary_64kbps/078015.wav
Husary_64kbps,78,15,1,2740,3770,0,Husary_64kbps/078015.wav
Husary_64kbps,78,15,2,3780,5010,0,Husary_64kbps/078015.wav
Husary_64kbps,78,15,3,5020,7830,0,Husary_64kbps/078015.wav
Minshawy_Murattal_128kbps,78,15,0,750,2100,0,Minshawy_Murattal_128kbps/078015.wav
Minshawy_Murattal_128kbps,78,15,1,2110,2930,0,Minshawy_Murattal_128kbps/078015.wav
Minshawy_Murattal_128kbps,78,15,2,2940,3880,0,Minshawy_Murattal_128kbps/078015.wav
Minshawy_Murattal_128kbps,78,15,3,3890,6430,0,Minshawy_Murattal_128kbps/078015.wav
Mohammad_al_Tablaway_128kbps,78,15,0,30,1220,0,Mohammad_al_Tablaway_128kbps/078015.wav
Mohammad_al_Tablaway_128kbps,78,15,1,1230,1890,0,Mohammad_al_Tablaway_128kbps/078015.wav
Mohammad_al_Tablaway_128kbps,78,15,2,1900,2770,0,Mohammad_al_Tablaway_128kbps/078015.wav
Mohammad_al_Tablaway_128kbps,78,15,3,2780,5320,0,Mohammad_al_Tablaway_128kbps/078015.wav
Saood_ash-Shuraym_128kbps,78,15,0,30,700,0,Saood_ash-Shuraym_128kbps/078015.wav
Saood_ash-Shuraym_128kbps,78,15,1,710,1140,0,Saood_ash-Shuraym_128kbps/078015.wav
Saood_ash-Shuraym_128kbps,78,15,2,1150,1700,0,Saood_ash-Shuraym_128kbps/078015.wav
Saood_ash-Shuraym_128kbps,78,15,3,1710,3230,0,Saood_ash-Shuraym_128kbps/078015.wav
Abdul_Basit_Murattal_64kbps,78,16,0,350,2620,0,Abdul_Basit_Murattal_64kbps/078016.wav
Abdul_Basit_Murattal_64kbps,78,16,1,2630,4150,0,Abdul_Basit_Murattal_64kbps/078016.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,16,0,320,2550,0,Abu_Bakr_Ash-Shaatree_128kbps/078016.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,16,1,2560,4370,0,Abu_Bakr_Ash-Shaatree_128kbps/078016.wav
Alafasy_128kbps,78,16,0,30,2210,0,Alafasy_128kbps/078016.wav
Alafasy_128kbps,78,16,1,2220,3800,0,Alafasy_128kbps/078016.wav
Hani_Rifai_192kbps,78,16,0,30,1760,0,Hani_Rifai_192kbps/078016.wav
Hani_Rifai_192kbps,78,16,1,1770,3140,0,Hani_Rifai_192kbps/078016.wav
Husary_64kbps,78,16,0,60,2980,0,Husary_64kbps/078016.wav
Husary_64kbps,78,16,1,2990,5230,0,Husary_64kbps/078016.wav
Minshawy_Murattal_128kbps,78,16,0,600,3010,0,Minshawy_Murattal_128kbps/078016.wav
Minshawy_Murattal_128kbps,78,16,1,3020,4670,0,Minshawy_Murattal_128kbps/078016.wav
Mohammad_al_Tablaway_128kbps,78,16,0,170,2670,0,Mohammad_al_Tablaway_128kbps/078016.wav
Mohammad_al_Tablaway_128kbps,78,16,1,2680,4170,0,Mohammad_al_Tablaway_128kbps/078016.wav
Saood_ash-Shuraym_128kbps,78,16,0,60,1500,0,Saood_ash-Shuraym_128kbps/078016.wav
Saood_ash-Shuraym_128kbps,78,16,1,1510,2610,0,Saood_ash-Shuraym_128kbps/078016.wav
Abdul_Basit_Murattal_64kbps,78,17,0,1300,2420,0,Abdul_Basit_Murattal_64kbps/078017.wav
Abdul_Basit_Murattal_64kbps,78,17,1,2430,3070,0,Abdul_Basit_Murattal_64kbps/078017.wav
Abdul_Basit_Murattal_64kbps,78,17,2,3080,4060,0,Abdul_Basit_Murattal_64kbps/078017.wav
Abdul_Basit_Murattal_64kbps,78,17,3,4070,4810,0,Abdul_Basit_Murattal_64kbps/078017.wav
Abdul_Basit_Murattal_64kbps,78,17,4,4820,6480,0,Abdul_Basit_Murattal_64kbps/078017.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,17,0,220,1490,0,Abu_Bakr_Ash-Shaatree_128kbps/078017.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,17,1,1500,2110,0,Abu_Bakr_Ash-Shaatree_128kbps/078017.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,17,2,2120,3120,0,Abu_Bakr_Ash-Shaatree_128kbps/078017.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,17,3,3130,3850,0,Abu_Bakr_Ash-Shaatree_128kbps/078017.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,17,4,3860,5490,0,Abu_Bakr_Ash-Shaatree_128kbps/078017.wav
Alafasy_128kbps,78,17,0,840,1170,0,Alafasy_128kbps/078017.wav
Alafasy_128kbps,78,17,1,1180,1910,0,Alafasy_128kbps/078017.wav
Alafasy_128kbps,78,17,2,1920,2870,0,Alafasy_128kbps/078017.wav
Alafasy_128kbps,78,17,3,2880,3670,0,Alafasy_128kbps/078017.wav
Alafasy_128kbps,78,17,4,3680,5270,0,Alafasy_128kbps/078017.wav
Hani_Rifai_192kbps,78,17,0,90,1200,0,Hani_Rifai_192kbps/078017.wav
Hani_Rifai_192kbps,78,17,1,1210,1730,0,Hani_Rifai_192kbps/078017.wav
Hani_Rifai_192kbps,78,17,2,1740,2610,0,Hani_Rifai_192kbps/078017.wav
Hani_Rifai_192kbps,78,17,3,2620,3260,0,Hani_Rifai_192kbps/078017.wav
Hani_Rifai_192kbps,78,17,4,3270,4750,0,Hani_Rifai_192kbps/078017.wav
Husary_64kbps,78,17,0,650,1940,0,Husary_64kbps/078017.wav
Husary_64kbps,78,17,1,1950,3060,0,Husary_64kbps/078017.wav
Husary_64kbps,78,17,2,3070,4620,0,Husary_64kbps/078017.wav
Husary_64kbps,78,17,3,4630,5840,0,Husary_64kbps/078017.wav
Husary_64kbps,78,17,4,5850,8180,0,Husary_64kbps/078017.wav
Minshawy_Murattal_128kbps,78,17,0,700,1850,0,Minshawy_Murattal_128kbps/078017.wav
Minshawy_Murattal_128kbps,78,17,1,1860,2670,0,Minshawy_Murattal_128kbps/078017.wav
Minshawy_Murattal_128kbps,78,17,2,2680,3730,0,Minshawy_Murattal_128kbps/078017.wav
Minshawy_Murattal_128kbps,78,17,3,3740,4640,0,Minshawy_Murattal_128kbps/078017.wav
Minshawy_Murattal_128kbps,78,17,4,4650,6240,0,Minshawy_Murattal_128kbps/078017.wav
Mohammad_al_Tablaway_128kbps,78,17,0,200,1410,0,Mohammad_al_Tablaway_128kbps/078017.wav
Mohammad_al_Tablaway_128kbps,78,17,1,1420,2100,0,Mohammad_al_Tablaway_128kbps/078017.wav
Mohammad_al_Tablaway_128kbps,78,17,2,2110,3230,0,Mohammad_al_Tablaway_128kbps/078017.wav
Mohammad_al_Tablaway_128kbps,78,17,3,3240,4000,0,Mohammad_al_Tablaway_128kbps/078017.wav
Mohammad_al_Tablaway_128kbps,78,17,4,4010,5580,0,Mohammad_al_Tablaway_128kbps/078017.wav
Saood_ash-Shuraym_128kbps,78,17,0,60,670,0,Saood_ash-Shuraym_128kbps/078017.wav
Saood_ash-Shuraym_128kbps,78,17,1,680,1140,0,Saood_ash-Shuraym_128kbps/078017.wav
Saood_ash-Shuraym_128kbps,78,17,2,1150,1790,0,Saood_ash-Shuraym_128kbps/078017.wav
Saood_ash-Shuraym_128kbps,78,17,3,1800,2320,0,Saood_ash-Shuraym_128kbps/078017.wav
Saood_ash-Shuraym_128kbps,78,17,4,2330,3380,0,Saood_ash-Shuraym_128kbps/078017.wav
Abdul_Basit_Murattal_64kbps,78,18,0,650,1270,0,Abdul_Basit_Murattal_64kbps/078018.wav
Abdul_Basit_Murattal_64kbps,78,18,1,1280,2830,0,Abdul_Basit_Murattal_64kbps/078018.wav
Abdul_Basit_Murattal_64kbps,78,18,2,2840,3060,0,Abdul_Basit_Murattal_64kbps/078018.wav
Abdul_Basit_Murattal_64kbps,78,18,3,3070,3950,0,Abdul_Basit_Murattal_64kbps/078018.wav
Abdul_Basit_Murattal_64kbps,78,18,4,3960,5380,0,Abdul_Basit_Murattal_64kbps/078018.wav
Abdul_Basit_Murattal_64kbps,78,18,5,5390,7050,0,Abdul_Basit_Murattal_64kbps/078018.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,18,0,170,820,0,Abu_Bakr_Ash-Shaatree_128kbps/078018.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,18,1,830,2330,0,Abu_Bakr_Ash-Shaatree_128kbps/078018.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,18,2,2340,2570,0,Abu_Bakr_Ash-Shaatree_128kbps/078018.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,18,3,2580,3540,0,Abu_Bakr_Ash-Shaatree_128kbps/078018.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,18,4,3550,4920,0,Abu_Bakr_Ash-Shaatree_128kbps/078018.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,18,5,4930,6510,0,Abu_Bakr_Ash-Shaatree_128kbps/078018.wav
Alafasy_128kbps,78,18,0,50,630,0,Alafasy_128kbps/078018.wav
Alafasy_128kbps,78,18,1,640,2120,0,Alafasy_128kbps/078018.wav
Alafasy_128kbps,78,18,2,2130,2340,0,Alafasy_128kbps/078018.wav
Alafasy_128kbps,78,18,3,2350,3310,0,Alafasy_128kbps/078018.wav
Alafasy_128kbps,78,18,4,3320,4790,0,Alafasy_128kbps/078018.wav
Alafasy_128kbps,78,18,5,4800,6210,0,Alafasy_128kbps/078018.wav
Hani_Rifai_192kbps,78,18,0,400,980,0,Hani_Rifai_192kbps/078018.wav
Hani_Rifai_192kbps,78,18,1,990,2360,0,Hani_Rifai_192kbps/078018.wav
Hani_Rifai_192kbps,78,18,2,2370,2560,0,Hani_Rifai_192kbps/078018.wav
Hani_Rifai_192kbps,78,18,3,2570,4110,0,Hani_Rifai_192kbps/078018.wav
Hani_Rifai_192kbps,78,18,4,4120,5410,0,Hani_Rifai_192kbps/078018.wav
Hani_Rifai_192kbps,78,18,5,5420,6890,0,Hani_Rifai_192kbps/078018.wav
Husary_64kbps,78,18,0,250,1160,0,Husary_64kbps/078018.wav
Husary_64kbps,78,18,1,1170,2870,0,Husary_64kbps/078018.wav
Husary_64kbps,78,18,2,2880,3190,0,Husary_64kbps/078018.wav
Husary_64kbps,78,18,3,3200,4630,0,Husary_64kbps/078018.wav
Husary_64kbps,78,18,4,4640,6900,0,Husary_64kbps/078018.wav
Husary_64kbps,78,18,5,6910,9140,0,Husary_64kbps/078018.wav
Minshawy_Murattal_128kbps,78,18,0,490,1290,0,Minshawy_Murattal_128kbps/078018.wav
Minshawy_Murattal_128kbps,78,18,1,1300,2890,0,Minshawy_Murattal_128kbps/078018.wav
Minshawy_Murattal_128kbps,78,18,2,2900,3100,0,Minshawy_Murattal_128kbps/078018.wav
Minshawy_Murattal_128kbps,78,18,3,3110,4280,0,Minshawy_Murattal_128kbps/078018.wav
Minshawy_Murattal_128kbps,78,18,4,4290,6050,0,Minshawy_Murattal_128kbps/078018.wav
Minshawy_Murattal_128kbps,78,18,5,6060,7810,0,Minshawy_Murattal_128kbps/078018.wav
Mohammad_al_Tablaway_128kbps,78,18,0,150,890,0,Mohammad_al_Tablaway_128kbps/078018.wav
Mohammad_al_Tablaway_128kbps,78,18,1,900,2500,0,Mohammad_al_Tablaway_128kbps/078018.wav
Mohammad_al_Tablaway_128kbps,78,18,2,2510,2740,0,Mohammad_al_Tablaway_128kbps/078018.wav
Mohammad_al_Tablaway_128kbps,78,18,3,2750,3720,0,Mohammad_al_Tablaway_128kbps/078018.wav
Mohammad_al_Tablaway_128kbps,78,18,4,3730,5300,0,Mohammad_al_Tablaway_128kbps/078018.wav
Mohammad_al_Tablaway_128kbps,78,18,5,5310,7020,0,Mohammad_al_Tablaway_128kbps/078018.wav
Saood_ash-Shuraym_128kbps,78,18,0,90,460,0,Saood_ash-Shuraym_128kbps/078018.wav
Saood_ash-Shuraym_128kbps,78,18,1,470,1460,0,Saood_ash-Shuraym_128kbps/078018.wav
Saood_ash-Shuraym_128kbps,78,18,2,1470,1610,0,Saood_ash-Shuraym_128kbps/078018.wav
Saood_ash-Shuraym_128kbps,78,18,3,1620,2260,0,Saood_ash-Shuraym_128kbps/078018.wav
Saood_ash-Shuraym_128kbps,78,18,4,2270,3200,0,Saood_ash-Shuraym_128kbps/078018.wav
Saood_ash-Shuraym_128kbps,78,18,5,3210,4310,0,Saood_ash-Shuraym_128kbps/078018.wav
Abdul_Basit_Murattal_64kbps,78,19,0,400,1470,0,Abdul_Basit_Murattal_64kbps/078019.wav
Abdul_Basit_Murattal_64kbps,78,19,1,1480,3350,0,Abdul_Basit_Murattal_64kbps/078019.wav
Abdul_Basit_Murattal_64kbps,78,19,2,3360,4690,0,Abdul_Basit_Murattal_64kbps/078019.wav
Abdul_Basit_Murattal_64kbps,78,19,3,4700,6190,0,Abdul_Basit_Murattal_64kbps/078019.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,19,0,460,1600,0,Abu_Bakr_Ash-Shaatree_128kbps/078019.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,19,1,1610,3870,0,Abu_Bakr_Ash-Shaatree_128kbps/078019.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,19,2,3880,5190,0,Abu_Bakr_Ash-Shaatree_128kbps/078019.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,19,3,5200,6720,0,Abu_Bakr_Ash-Shaatree_128kbps/078019.wav
Alafasy_128kbps,78,19,0,30,1100,0,Alafasy_128kbps/078019.wav
Alafasy_128kbps,78,19,1,1110,3630,0,Alafasy_128kbps/078019.wav
Alafasy_128kbps,78,19,2,3640,4810,0,Alafasy_128kbps/078019.wav
Alafasy_128kbps,78,19,3,4820,7132,0,Alafasy_128kbps/078019.wav
Hani_Rifai_192kbps,78,19,0,360,1390,0,Hani_Rifai_192kbps/078019.wav
Hani_Rifai_192kbps,78,19,1,1400,2910,0,Hani_Rifai_192kbps/078019.wav
Hani_Rifai_192kbps,78,19,2,2920,4050,0,Hani_Rifai_192kbps/078019.wav
Hani_Rifai_192kbps,78,19,3,4060,5330,0,Hani_Rifai_192kbps/078019.wav
Husary_64kbps,78,19,0,300,1970,0,Husary_64kbps/078019.wav
Husary_64kbps,78,19,1,1980,4800,0,Husary_64kbps/078019.wav
Husary_64kbps,78,19,2,4810,6820,0,Husary_64kbps/078019.wav
Husary_64kbps,78,19,3,6830,8930,0,Husary_64kbps/078019.wav
Minshawy_Murattal_128kbps,78,19,0,850,2120,0,Minshawy_Murattal_128kbps/078019.wav
Minshawy_Murattal_128kbps,78,19,1,2130,4890,0,Minshawy_Murattal_128kbps/078019.wav
Minshawy_Murattal_128kbps,78,19,2,4900,6430,0,Minshawy_Murattal_128kbps/078019.wav
Minshawy_Murattal_128kbps,78,19,3,6440,8120,0,Minshawy_Murattal_128kbps/078019.wav
Mohammad_al_Tablaway_128kbps,78,19,0,30,1250,0,Mohammad_al_Tablaway_128kbps/078019.wav
Mohammad_al_Tablaway_128kbps,78,19,1,1260,3900,0,Mohammad_al_Tablaway_128kbps/078019.wav
Mohammad_al_Tablaway_128kbps,78,19,2,3910,5170,0,Mohammad_al_Tablaway_128kbps/078019.wav
Mohammad_al_Tablaway_128kbps,78,19,3,5180,6850,0,Mohammad_al_Tablaway_128kbps/078019.wav
Saood_ash-Shuraym_128kbps,78,19,0,80,920,0,Saood_ash-Shuraym_128kbps/078019.wav
Saood_ash-Shuraym_128kbps,78,19,1,930,3170,0,Saood_ash-Shuraym_128kbps/078019.wav
Saood_ash-Shuraym_128kbps,78,19,2,3180,4020,0,Saood_ash-Shuraym_128kbps/078019.wav
Saood_ash-Shuraym_128kbps,78,19,3,4030,5180,0,Saood_ash-Shuraym_128kbps/078019.wav
Abdul_Basit_Murattal_64kbps,78,20,0,750,2030,0,Abdul_Basit_Murattal_64kbps/078020.wav
Abdul_Basit_Murattal_64kbps,78,20,1,2040,3170,0,Abdul_Basit_Murattal_64kbps/078020.wav
Abdul_Basit_Murattal_64kbps,78,20,2,3180,4370,0,Abdul_Basit_Murattal_64kbps/078020.wav
Abdul_Basit_Murattal_64kbps,78,20,3,4380,5830,0,Abdul_Basit_Murattal_64kbps/078020.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,20,0,200,1600,0,Abu_Bakr_Ash-Shaatree_128kbps/078020.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,20,1,1610,2800,0,Abu_Bakr_Ash-Shaatree_128kbps/078020.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,20,2,2810,3890,0,Abu_Bakr_Ash-Shaatree_128kbps/078020.wav
Abu_Bakr_Ash-Shaatree_128kbps,78,20,3,3900,5510,0,Abu_Bakr_Ash-Shaatree_128kbps/078020.wav
Alafasy_128kbps,78,20,0,30,1430,0,Alafasy_128kbps/078020.wav
Alafasy_128kbps,78,20,1,1440,2610,0,Alafasy_128kbps/078020.wav
Alafasy_128kbps,78,20,2,2620,3770,0,Alafasy_128kbps/078020.wav
Alafasy_128kbps,78,20,3,3780,5240,0,Alafasy_128kbps/078020.wav
Hani_Rifai_192kbps,78,20,0,70,1400,0,Hani_Rifai_192kbps/078020.wav
Hani_Rifai_192kbps,78,20,1,1410,2460,0,Hani_Rifai_192kbps/078020.wav
Hani_Rifai_192kbps,78,20,2,2470,3610,0,Hani_Rifai_192kbps/078020.wav
Hani_Rifai_192kbps,78,20,3,3620,4710,0,Hani_Rifai_192kbps/078020.wav
Husary_64kbps,78,20,0,80,2240,0,Husary_64kbps/078020.wav
Husary_64kbps,78,20,1,2250,3880,0,Husary_64kbps/078020.wav
Husary_64kbps,78,20,2,3890,5610,0,Husary_64kbps/078020.wav
Husary_64kbps,78,20,3,5620,7570,0,Husary_64kbps/078020.wav
Minshawy_Murattal_128kbps,78,20,0,310,2080,0,Minshawy_Murattal_128kbps/078020.wav
Minshawy_Murattal_128kbps,78,20,1,2090,3560,0,Minshawy_Murattal_128kbps/078020.wav
Minshawy_Murattal_128kbps,78,20,2,3570,4870,0,Minshawy_Murattal_128kbps/078020.wav
